paper_id,publication_year,biased_group_id,is_biased_member
0,2016,-1,0
1,2013,-1,0
2,2022,-1,0
3,2020,-1,0
4,2017,-1,0
5,2022,-1,0
6,2014,-1,0
7,2016,-1,0
8,2019,-1,0
9,2012,-1,0
10,2016,-1,0
11,2020,-1,0
12,2020,-1,0
13,2017,-1,0
14,2014,-1,0
15,2013,-1,0
16,2017,-1,0
17,2017,-1,0
18,2012,-1,0
19,2015,-1,0
20,2014,-1,0
21,2011,-1,0
22,2017,-1,0
23,2021,-1,0
24,2023,-1,0
25,2015,-1,0
26,2011,-1,0
27,2021,-1,0
28,2014,-1,0
29,2010,-1,0
30,2021,-1,0
31,2019,-1,0
32,2015,-1,0
33,2022,-1,0
34,2021,-1,0
35,2018,-1,0
36,2010,-1,0
37,2020,-1,0
38,2020,-1,0
39,2019,-1,0
40,2021,-1,0
41,2021,-1,0
42,2023,-1,0
43,2023,-1,0
44,2023,-1,0
45,2012,-1,0
46,2021,-1,0
47,2016,-1,0
48,2013,-1,0
49,2018,-1,0
50,2012,-1,0
51,2014,-1,0
52,2012,-1,0
53,2016,-1,0
54,2014,-1,0
55,2018,-1,0
56,2016,-1,0
57,2011,-1,0
58,2013,-1,0
59,2018,-1,0
60,2021,-1,0
61,2023,-1,0
62,2011,-1,0
63,2019,-1,0
64,2018,-1,0
65,2019,-1,0
66,2014,-1,0
67,2011,-1,0
68,2013,-1,0
69,2021,-1,0
70,2021,-1,0
71,2016,-1,0
72,2021,-1,0
73,2022,-1,0
74,2017,-1,0
75,2012,-1,0
76,2023,-1,0
77,2010,-1,0
78,2013,-1,0
79,2011,-1,0
80,2017,-1,0
81,2013,-1,0
82,2011,-1,0
83,2023,-1,0
84,2015,-1,0
85,2015,-1,0
86,2019,-1,0
87,2013,-1,0
88,2015,-1,0
89,2022,-1,0
90,2011,-1,0
91,2019,-1,0
92,2021,-1,0
93,2011,-1,0
94,2019,-1,0
95,2023,-1,0
96,2013,-1,0
97,2023,-1,0
98,2017,-1,0
99,2023,-1,0
100,2016,-1,0
101,2021,-1,0
102,2018,-1,0
103,2023,-1,0
104,2017,-1,0
105,2014,-1,0
106,2022,-1,0
107,2011,-1,0
108,2014,-1,0
109,2017,-1,0
110,2019,-1,0
111,2018,-1,0
112,2021,-1,0
113,2021,-1,0
114,2021,-1,0
115,2022,-1,0
116,2018,-1,0
117,2022,-1,0
118,2022,-1,0
119,2010,-1,0
120,2018,-1,0
121,2016,-1,0
122,2018,-1,0
123,2017,-1,0
124,2010,-1,0
125,2021,-1,0
126,2017,-1,0
127,2017,-1,0
128,2020,-1,0
129,2012,-1,0
130,2010,-1,0
131,2017,-1,0
132,2012,-1,0
133,2012,-1,0
134,2010,-1,0
135,2020,-1,0
136,2014,-1,0
137,2019,-1,0
138,2016,-1,0
139,2019,-1,0
140,2018,-1,0
141,2021,-1,0
142,2016,-1,0
143,2018,-1,0
144,2017,-1,0
145,2021,-1,0
146,2011,-1,0
147,2010,-1,0
148,2016,-1,0
149,2016,-1,0
150,2023,-1,0
151,2017,-1,0
152,2014,-1,0
153,2012,-1,0
154,2021,-1,0
155,2017,-1,0
156,2015,-1,0
157,2020,-1,0
158,2012,-1,0
159,2010,-1,0
160,2012,-1,0
161,2014,-1,0
162,2023,-1,0
163,2012,-1,0
164,2010,-1,0
165,2014,-1,0
166,2019,-1,0
167,2016,-1,0
168,2023,-1,0
169,2016,-1,0
170,2020,-1,0
171,2018,-1,0
172,2019,-1,0
173,2019,-1,0
174,2021,-1,0
175,2022,-1,0
176,2012,-1,0
177,2016,-1,0
178,2010,-1,0
179,2013,-1,0
180,2022,-1,0
181,2013,-1,0
182,2023,-1,0
183,2014,-1,0
184,2016,-1,0
185,2016,-1,0
186,2022,-1,0
187,2020,-1,0
188,2022,-1,0
189,2013,-1,0
190,2022,-1,0
191,2016,-1,0
192,2020,-1,0
193,2012,-1,0
194,2015,-1,0
195,2021,-1,0
196,2011,-1,0
197,2019,-1,0
198,2022,-1,0
199,2023,-1,0
200,2018,-1,0
201,2014,-1,0
202,2015,-1,0
203,2021,-1,0
204,2021,-1,0
205,2021,-1,0
206,2021,-1,0
207,2013,-1,0
208,2023,-1,0
209,2023,-1,0
210,2020,-1,0
211,2019,-1,0
212,2016,-1,0
213,2021,-1,0
214,2018,-1,0
215,2016,-1,0
216,2023,-1,0
217,2010,-1,0
218,2010,-1,0
219,2018,-1,0
220,2020,-1,0
221,2023,-1,0
222,2018,-1,0
223,2013,-1,0
224,2022,-1,0
225,2018,-1,0
226,2012,-1,0
227,2016,-1,0
228,2015,-1,0
229,2017,-1,0
230,2020,-1,0
231,2018,-1,0
232,2023,-1,0
233,2014,-1,0
234,2010,-1,0
235,2012,-1,0
236,2019,-1,0
237,2021,-1,0
238,2017,-1,0
239,2020,-1,0
240,2015,-1,0
241,2017,-1,0
242,2018,-1,0
243,2013,-1,0
244,2010,-1,0
245,2023,-1,0
246,2010,-1,0
247,2019,-1,0
248,2013,-1,0
249,2021,-1,0
250,2023,-1,0
251,2016,-1,0
252,2011,-1,0
253,2012,-1,0
254,2010,-1,0
255,2014,-1,0
256,2010,-1,0
257,2017,-1,0
258,2010,-1,0
259,2020,-1,0
260,2010,-1,0
261,2011,-1,0
262,2011,-1,0
263,2021,-1,0
264,2015,-1,0
265,2016,-1,0
266,2014,-1,0
267,2010,-1,0
268,2010,-1,0
269,2012,-1,0
270,2023,-1,0
271,2011,-1,0
272,2014,-1,0
273,2021,-1,0
274,2019,-1,0
275,2015,-1,0
276,2016,-1,0
277,2013,-1,0
278,2016,-1,0
279,2020,-1,0
280,2017,-1,0
281,2020,-1,0
282,2010,-1,0
283,2015,-1,0
284,2017,-1,0
285,2014,-1,0
286,2013,-1,0
287,2011,-1,0
288,2015,-1,0
289,2015,-1,0
290,2020,-1,0
291,2010,-1,0
292,2018,-1,0
293,2021,-1,0
294,2020,-1,0
295,2015,-1,0
296,2022,-1,0
297,2012,-1,0
298,2013,-1,0
299,2021,-1,0
300,2020,-1,0
301,2013,-1,0
302,2012,-1,0
303,2019,-1,0
304,2012,-1,0
305,2012,-1,0
306,2013,-1,0
307,2016,-1,0
308,2013,-1,0
309,2018,-1,0
310,2010,-1,0
311,2017,-1,0
312,2016,-1,0
313,2011,-1,0
314,2017,-1,0
315,2010,-1,0
316,2020,-1,0
317,2021,-1,0
318,2018,-1,0
319,2018,-1,0
320,2011,-1,0
321,2016,-1,0
322,2023,-1,0
323,2019,-1,0
324,2012,-1,0
325,2016,-1,0
326,2021,-1,0
327,2019,-1,0
328,2018,-1,0
329,2013,-1,0
330,2021,-1,0
331,2010,-1,0
332,2011,-1,0
333,2010,-1,0
334,2023,-1,0
335,2021,-1,0
336,2014,-1,0
337,2014,-1,0
338,2020,-1,0
339,2016,-1,0
340,2018,-1,0
341,2018,-1,0
342,2012,-1,0
343,2012,-1,0
344,2012,-1,0
345,2013,-1,0
346,2017,-1,0
347,2015,-1,0
348,2017,-1,0
349,2010,-1,0
350,2017,-1,0
351,2013,-1,0
352,2020,-1,0
353,2010,-1,0
354,2017,-1,0
355,2013,-1,0
356,2015,-1,0
357,2017,-1,0
358,2013,-1,0
359,2023,-1,0
360,2012,-1,0
361,2023,-1,0
362,2018,-1,0
363,2012,-1,0
364,2018,-1,0
365,2022,-1,0
366,2011,-1,0
367,2023,-1,0
368,2011,-1,0
369,2011,-1,0
370,2015,-1,0
371,2012,-1,0
372,2022,-1,0
373,2018,-1,0
374,2013,-1,0
375,2010,-1,0
376,2013,-1,0
377,2010,-1,0
378,2023,-1,0
379,2014,-1,0
380,2013,-1,0
381,2017,-1,0
382,2017,-1,0
383,2016,-1,0
384,2012,-1,0
385,2010,-1,0
386,2010,-1,0
387,2021,-1,0
388,2020,-1,0
389,2012,-1,0
390,2015,-1,0
391,2016,-1,0
392,2015,-1,0
393,2023,-1,0
394,2023,-1,0
395,2015,-1,0
396,2015,-1,0
397,2022,-1,0
398,2012,-1,0
399,2015,-1,0
400,2017,-1,0
401,2020,-1,0
402,2020,-1,0
403,2011,-1,0
404,2014,-1,0
405,2023,-1,0
406,2010,-1,0
407,2021,-1,0
408,2010,-1,0
409,2014,-1,0
410,2021,-1,0
411,2022,-1,0
412,2012,-1,0
413,2013,-1,0
414,2012,-1,0
415,2010,-1,0
416,2010,-1,0
417,2021,-1,0
418,2021,-1,0
419,2023,-1,0
420,2022,-1,0
421,2023,-1,0
422,2014,-1,0
423,2015,-1,0
424,2012,-1,0
425,2021,-1,0
426,2018,-1,0
427,2014,-1,0
428,2017,-1,0
429,2022,-1,0
430,2010,-1,0
431,2023,-1,0
432,2014,-1,0
433,2012,-1,0
434,2021,-1,0
435,2010,-1,0
436,2013,-1,0
437,2022,-1,0
438,2014,-1,0
439,2016,-1,0
440,2010,-1,0
441,2012,-1,0
442,2011,-1,0
443,2018,-1,0
444,2019,-1,0
445,2015,-1,0
446,2019,-1,0
447,2012,-1,0
448,2017,-1,0
449,2023,-1,0
450,2017,-1,0
451,2011,-1,0
452,2015,-1,0
453,2016,-1,0
454,2011,-1,0
455,2020,-1,0
456,2019,-1,0
457,2011,-1,0
458,2019,-1,0
459,2010,-1,0
460,2017,-1,0
461,2010,-1,0
462,2018,-1,0
463,2020,-1,0
464,2015,-1,0
465,2016,-1,0
466,2022,-1,0
467,2019,-1,0
468,2016,-1,0
469,2019,-1,0
470,2012,-1,0
471,2011,-1,0
472,2018,-1,0
473,2017,-1,0
474,2022,-1,0
475,2021,-1,0
476,2019,-1,0
477,2016,-1,0
478,2018,-1,0
479,2013,-1,0
480,2022,-1,0
481,2013,-1,0
482,2010,-1,0
483,2017,-1,0
484,2023,-1,0
485,2023,-1,0
486,2021,-1,0
487,2012,-1,0
488,2016,-1,0
489,2021,-1,0
490,2011,-1,0
491,2011,-1,0
492,2016,-1,0
493,2015,-1,0
494,2012,-1,0
495,2018,-1,0
496,2019,-1,0
497,2023,-1,0
498,2022,-1,0
499,2015,-1,0
500,2019,-1,0
501,2019,-1,0
502,2015,-1,0
503,2010,-1,0
504,2013,-1,0
505,2019,-1,0
506,2015,-1,0
507,2015,-1,0
508,2020,-1,0
509,2021,-1,0
510,2014,-1,0
511,2010,-1,0
512,2017,-1,0
513,2014,-1,0
514,2021,-1,0
515,2021,-1,0
516,2021,-1,0
517,2014,-1,0
518,2016,-1,0
519,2013,-1,0
520,2015,-1,0
521,2022,-1,0
522,2013,-1,0
523,2023,-1,0
524,2012,-1,0
525,2016,-1,0
526,2017,-1,0
527,2013,-1,0
528,2022,-1,0
529,2011,-1,0
530,2021,-1,0
531,2019,-1,0
532,2023,-1,0
533,2012,-1,0
534,2010,-1,0
535,2017,-1,0
536,2012,-1,0
537,2021,-1,0
538,2019,-1,0
539,2016,-1,0
540,2019,-1,0
541,2014,-1,0
542,2019,-1,0
543,2014,-1,0
544,2023,-1,0
545,2016,-1,0
546,2018,-1,0
547,2021,-1,0
548,2014,-1,0
549,2010,-1,0
550,2019,-1,0
551,2019,-1,0
552,2010,-1,0
553,2011,-1,0
554,2023,-1,0
555,2015,-1,0
556,2018,-1,0
557,2017,-1,0
558,2022,-1,0
559,2014,-1,0
560,2010,-1,0
561,2022,-1,0
562,2016,-1,0
563,2014,-1,0
564,2015,-1,0
565,2022,-1,0
566,2016,-1,0
567,2012,-1,0
568,2021,-1,0
569,2019,-1,0
570,2012,-1,0
571,2014,-1,0
572,2015,-1,0
573,2018,-1,0
574,2022,-1,0
575,2023,-1,0
576,2021,-1,0
577,2014,-1,0
578,2010,-1,0
579,2023,-1,0
580,2023,-1,0
581,2023,-1,0
582,2013,-1,0
583,2014,-1,0
584,2021,-1,0
585,2019,-1,0
586,2019,-1,0
587,2014,-1,0
588,2016,-1,0
589,2013,-1,0
590,2010,-1,0
591,2023,-1,0
592,2023,-1,0
593,2014,-1,0
594,2016,-1,0
595,2019,-1,0
596,2019,-1,0
597,2015,-1,0
598,2014,-1,0
599,2013,-1,0
600,2011,-1,0
601,2013,-1,0
602,2019,-1,0
603,2019,-1,0
604,2012,-1,0
605,2019,-1,0
606,2010,-1,0
607,2017,-1,0
608,2014,-1,0
609,2022,-1,0
610,2013,-1,0
611,2017,-1,0
612,2016,-1,0
613,2011,-1,0
614,2010,-1,0
615,2021,-1,0
616,2020,-1,0
617,2013,-1,0
618,2017,-1,0
619,2021,-1,0
620,2011,-1,0
621,2012,-1,0
622,2021,-1,0
623,2010,-1,0
624,2010,-1,0
625,2022,-1,0
626,2012,-1,0
627,2020,-1,0
628,2014,-1,0
629,2021,-1,0
630,2012,-1,0
631,2010,-1,0
632,2010,-1,0
633,2017,-1,0
634,2019,-1,0
635,2020,-1,0
636,2021,-1,0
637,2022,-1,0
638,2022,-1,0
639,2021,-1,0
640,2023,-1,0
641,2011,-1,0
642,2022,-1,0
643,2012,-1,0
644,2011,-1,0
645,2012,-1,0
646,2016,-1,0
647,2010,-1,0
648,2019,-1,0
649,2017,-1,0
650,2022,-1,0
651,2019,-1,0
652,2019,-1,0
653,2019,-1,0
654,2023,-1,0
655,2011,-1,0
656,2012,-1,0
657,2018,-1,0
658,2016,-1,0
659,2013,-1,0
660,2019,-1,0
661,2014,-1,0
662,2011,-1,0
663,2022,-1,0
664,2020,-1,0
665,2022,-1,0
666,2017,-1,0
667,2013,-1,0
668,2018,-1,0
669,2014,-1,0
670,2022,-1,0
671,2018,-1,0
672,2013,-1,0
673,2019,-1,0
674,2014,-1,0
675,2018,-1,0
676,2017,-1,0
677,2012,-1,0
678,2010,-1,0
679,2012,-1,0
680,2013,-1,0
681,2011,-1,0
682,2010,-1,0
683,2016,-1,0
684,2017,-1,0
685,2016,-1,0
686,2023,-1,0
687,2014,-1,0
688,2021,-1,0
689,2010,-1,0
690,2016,-1,0
691,2022,-1,0
692,2016,-1,0
693,2018,-1,0
694,2012,-1,0
695,2018,-1,0
696,2023,-1,0
697,2010,-1,0
698,2010,-1,0
699,2023,-1,0
700,2013,-1,0
701,2018,-1,0
702,2015,-1,0
703,2022,-1,0
704,2020,-1,0
705,2012,-1,0
706,2010,-1,0
707,2013,-1,0
708,2021,-1,0
709,2022,-1,0
710,2018,-1,0
711,2012,-1,0
712,2021,-1,0
713,2018,-1,0
714,2016,-1,0
715,2021,-1,0
716,2023,-1,0
717,2013,-1,0
718,2012,-1,0
719,2019,-1,0
720,2014,-1,0
721,2014,-1,0
722,2012,-1,0
723,2021,-1,0
724,2018,-1,0
725,2013,-1,0
726,2020,-1,0
727,2014,-1,0
728,2013,-1,0
729,2014,-1,0
730,2016,-1,0
731,2018,-1,0
732,2016,-1,0
733,2022,-1,0
734,2014,-1,0
735,2019,-1,0
736,2019,-1,0
737,2016,-1,0
738,2023,-1,0
739,2019,-1,0
740,2014,-1,0
741,2012,-1,0
742,2016,-1,0
743,2022,-1,0
744,2020,-1,0
745,2020,-1,0
746,2011,-1,0
747,2021,-1,0
748,2018,-1,0
749,2019,-1,0
750,2019,-1,0
751,2021,-1,0
752,2010,-1,0
753,2022,-1,0
754,2015,-1,0
755,2016,-1,0
756,2023,-1,0
757,2022,-1,0
758,2017,-1,0
759,2019,-1,0
760,2018,-1,0
761,2011,-1,0
762,2020,-1,0
763,2019,-1,0
764,2011,-1,0
765,2014,-1,0
766,2022,-1,0
767,2014,-1,0
768,2015,-1,0
769,2012,-1,0
770,2017,-1,0
771,2022,-1,0
772,2010,-1,0
773,2015,-1,0
774,2013,-1,0
775,2010,-1,0
776,2016,-1,0
777,2018,-1,0
778,2022,-1,0
779,2013,-1,0
780,2013,-1,0
781,2015,-1,0
782,2021,-1,0
783,2012,-1,0
784,2022,-1,0
785,2021,-1,0
786,2015,-1,0
787,2016,-1,0
788,2020,-1,0
789,2019,-1,0
790,2019,-1,0
791,2012,-1,0
792,2016,-1,0
793,2023,-1,0
794,2012,-1,0
795,2022,-1,0
796,2022,-1,0
797,2011,-1,0
798,2021,-1,0
799,2023,-1,0
800,2019,-1,0
801,2013,-1,0
802,2021,-1,0
803,2017,-1,0
804,2022,-1,0
805,2018,-1,0
806,2016,-1,0
807,2010,-1,0
808,2012,-1,0
809,2022,-1,0
810,2021,-1,0
811,2023,-1,0
812,2018,-1,0
813,2021,-1,0
814,2010,-1,0
815,2018,-1,0
816,2017,-1,0
817,2010,-1,0
818,2015,-1,0
819,2014,-1,0
820,2015,-1,0
821,2019,-1,0
822,2021,-1,0
823,2022,-1,0
824,2022,-1,0
825,2022,-1,0
826,2014,-1,0
827,2015,-1,0
828,2014,-1,0
829,2020,-1,0
830,2021,-1,0
831,2014,-1,0
832,2013,-1,0
833,2012,-1,0
834,2012,-1,0
835,2013,-1,0
836,2018,-1,0
837,2011,-1,0
838,2018,-1,0
839,2010,-1,0
840,2023,-1,0
841,2010,-1,0
842,2014,-1,0
843,2015,-1,0
844,2015,-1,0
845,2012,-1,0
846,2016,-1,0
847,2018,-1,0
848,2020,-1,0
849,2021,-1,0
850,2019,-1,0
851,2017,-1,0
852,2015,-1,0
853,2021,-1,0
854,2017,-1,0
855,2021,-1,0
856,2014,-1,0
857,2017,-1,0
858,2019,-1,0
859,2021,-1,0
860,2013,-1,0
861,2019,-1,0
862,2017,-1,0
863,2019,-1,0
864,2021,-1,0
865,2011,-1,0
866,2021,-1,0
867,2021,-1,0
868,2014,-1,0
869,2018,-1,0
870,2013,-1,0
871,2020,-1,0
872,2015,-1,0
873,2010,-1,0
874,2018,-1,0
875,2010,-1,0
876,2014,-1,0
877,2013,-1,0
878,2022,-1,0
879,2021,-1,0
880,2022,-1,0
881,2022,-1,0
882,2023,-1,0
883,2012,-1,0
884,2022,-1,0
885,2015,-1,0
886,2011,-1,0
887,2012,-1,0
888,2014,-1,0
889,2018,-1,0
890,2011,-1,0
891,2019,-1,0
892,2017,-1,0
893,2023,-1,0
894,2011,-1,0
895,2020,-1,0
896,2022,-1,0
897,2014,-1,0
898,2016,-1,0
899,2017,-1,0
900,2010,-1,0
901,2015,-1,0
902,2010,-1,0
903,2011,-1,0
904,2010,-1,0
905,2020,-1,0
906,2014,-1,0
907,2019,-1,0
908,2018,-1,0
909,2015,-1,0
910,2020,-1,0
911,2020,-1,0
912,2010,-1,0
913,2022,-1,0
914,2010,-1,0
915,2011,-1,0
916,2018,-1,0
917,2012,-1,0
918,2010,-1,0
919,2014,-1,0
920,2016,-1,0
921,2015,-1,0
922,2021,-1,0
923,2010,-1,0
924,2014,-1,0
925,2014,-1,0
926,2015,-1,0
927,2012,-1,0
928,2014,-1,0
929,2016,-1,0
930,2014,-1,0
931,2014,-1,0
932,2014,-1,0
933,2019,-1,0
934,2019,-1,0
935,2012,-1,0
936,2010,-1,0
937,2014,-1,0
938,2023,-1,0
939,2018,-1,0
940,2023,-1,0
941,2010,-1,0
942,2012,-1,0
943,2022,-1,0
944,2022,-1,0
945,2013,-1,0
946,2023,-1,0
947,2010,-1,0
948,2010,-1,0
949,2017,-1,0
950,2011,-1,0
951,2021,-1,0
952,2017,-1,0
953,2016,-1,0
954,2019,-1,0
955,2019,-1,0
956,2011,-1,0
957,2015,-1,0
958,2015,-1,0
959,2012,-1,0
960,2020,-1,0
961,2011,-1,0
962,2021,-1,0
963,2010,-1,0
964,2015,-1,0
965,2021,-1,0
966,2014,-1,0
967,2023,-1,0
968,2023,-1,0
969,2020,-1,0
970,2018,-1,0
971,2010,-1,0
972,2016,-1,0
973,2014,-1,0
974,2014,-1,0
975,2023,-1,0
976,2011,-1,0
977,2020,-1,0
978,2012,-1,0
979,2016,-1,0
980,2015,-1,0
981,2021,-1,0
982,2011,-1,0
983,2015,-1,0
984,2011,-1,0
985,2011,-1,0
986,2011,-1,0
987,2023,-1,0
988,2020,-1,0
989,2012,-1,0
990,2011,-1,0
991,2013,-1,0
992,2018,-1,0
993,2015,-1,0
994,2010,-1,0
995,2017,-1,0
996,2021,-1,0
997,2023,-1,0
998,2016,-1,0
999,2019,-1,0
